Cluster	Protein	S320_1G_1_sorted	S320_1G_3_sorted	S320_1G_4_sorted	S320_1G_5_sorted	S320T_4G_2_sorted	S320T_4G_3_sorted	S320T_4G_5_sorted	SC_1G_2_sorted	SC_1G_3_sorted	SC_1G_5_sorted	SC_4G_1_sorted	SC_4G_2_sorted	SC_4G_3_sorted
Cluster-37333.4	KAF2355026.1	972	1050	1953	1097	1067	998	934	980	980	1054	665	700	766
Cluster-37333.5	KAF2355026.1	848	782	1223	789	668	673	594	789	890	999	585	532	551
Cluster-37334.0	KAF2353577.1	1961	3862	2383	5579	1302	1702	1941	2411	2424	2724	1640	1875	1013
Cluster-37334.1	KAF2353577.1	1157	2286	833	3374	773	975	740	1287	1292	1218	1618	1549	1929
Cluster-37334.3	KAF2353577.1	2795	6543	4285	6803	5477	5368	4280	4849	5136	5281	2910	3668	1835
Cluster-37334.4	KAF2353577.1	2880	5020	2852	6654	1712	1947	2068	3651	3864	3383	2532	2578	1685
Cluster-37334.5	KAF2353577.1	2142	6307	2609	6979	1905	2051	2234	4332	4288	3936	2301	2576	1464
Cluster-37334.6	KAF2353577.1	3220	4791	2519	6410	1710	1986	1830	3259	3587	3324	3418	4139	2945
Cluster-37334.7	KAF2353577.1	3925	5573	3642	6974	1514	2530	2027	3308	5207	3248	4509	3274	2683
Cluster-37334.8	KAF2353577.1	2746	3400	2428	4881	2815	2721	3387	2678	3439	3517	1917	1979	1683
Cluster-37334.9	KAF2353577.1	2659	4393	3736	7239	3181	5002	3220	3197	4473	3713	2238	2744	1863
Cluster-37334.10	KAG0714775.1	719	1042	863	1852	541	658	548	1018	767	885	522	694	376
Cluster-37334.11	KAF2353577.1	1924	3386	2165	4730	1263	1452	1758	2176	2446	2779	1560	2037	1084
Cluster-37334.12	KAF2353577.1	1684	2970	1993	3922	982	1140	1392	1907	1818	2107	1596	1716	787
Cluster-37344.0	XP_018009932.1	27	86	27	205	45	27	37	35	43	40	93	127	84
Cluster-37344.1	XP_018009932.1	23	46	14	49	31	52	33	30	53	47	39	37	44
Cluster-37344.3	XP_018009932.1	79	79	148	41	202	190	171	71	181	160	90	111	80
Cluster-37345.0	XP_045604671.1	48	64	50	71	78	53	81	79	115	78	79	52	82
Cluster-37351.1	XP_045584896.1	85	171	8	208	66	6	24	117	123	87	249	100	134
Cluster-37351.3	XP_045584896.1	16	110	7	223	5	16	4	31	127	170	53	78	47
Cluster-37351.4	XP_045584896.1	33	51	11	72	10	3	8	23	32	32	57	146	50
Cluster-37358.2	XP_018022181.1	51	69	48	39	223	706	236	216	162	138	21	44	166
Cluster-37358.4	XP_018022181.1	37	113	59	80	166	267	167	132	306	351	34	42	206
Cluster-37358.5	KAJ8932933.1	6	15	12	14	15	3	22	25	53	58	9	13	32
Cluster-37359.0	XP_018021461.1	496	609	513	512	976	777	994	832	736	756	609	408	849
Cluster-37359.0	KAJ8956657.1	496	609	513	512	976	777	994	832	736	756	609	408	849
Cluster-37359.1	XP_018021461.1	81	89	98	73	89	82	134	132	133	166	146	43	214
Cluster-37359.1	KAJ8956657.1	81	89	98	73	89	82	134	132	133	166	146	43	214
Cluster-37359.2	XP_018021461.1	11	24	31	8	19	8	9	42	32	23	51	15	34
Cluster-37359.2	KAJ8956657.1	11	24	31	8	19	8	9	42	32	23	51	15	34
Cluster-37360.0	KAF2351188.1	365	571	398	499	735	791	920	454	673	545	489	512	869
Cluster-37361.0	KAF2365446.1	74	102	122	120	114	197	179	130	260	139	174	177	205
Cluster-37375.4	KAA0187502.1	257	382	907	165	311	265	367	150	609	475	109	187	240
Cluster-37383.0	KAF2358124.1	6	19	25	35	63	95	99	34	95	60	53	26	573
Cluster-37383.2	KAF2358124.1	29	63	42	84	58	167	90	26	110	104	117	68	501
Cluster-37384.0	XP_018009278.1	59	40	267	16	35	24	27	46	342	26	629	232	633
Cluster-37384.0	KAF0765001.1	59	40	267	16	35	24	27	46	342	26	629	232	633
Cluster-37384.1	XP_018009278.1	20	53	145	18	10	7	12	24	138	14	479	91	339
Cluster-37384.2	XP_018009278.1	109	56	369	57	66	39	69	48	259	46	551	267	804
Cluster-37384.2	KAF0765001.1	109	56	369	57	66	39	69	48	259	46	551	267	804
Cluster-37384.4	KAF2354255.1	0	0	0	2	0	0	0	0	272	0	15	17	56
Cluster-37384.5	KAF2354255.1	0	1	2	0	0	1	0	0	77	0	14	67	92
Cluster-37384.6	KAF2354255.1	0	0	0	5	0	0	0	0	71	0	3	9	53
Cluster-37384.7	XP_042871986.1	1	4	0	9	1	3	0	0	223	0	398	356	40
Cluster-37384.8	XP_042871986.1	0	0	1	1	0	0	0	0	132	0	145	22	15
Cluster-37384.9	XP_042871986.1	0	2	3	3	0	0	0	0	24	0	127	227	778
Cluster-37384.11	XP_042871986.1	2	5	1	3	1	6	1	0	52	1	3548	138	26
Cluster-37384.13	XP_042871986.1	0	1	2	3	1	0	0	1	53	0	761	48	191
Cluster-37385.0	XP_050703916.1	22	22	0	36	108	19	19	76	75	112	25	6	11
Cluster-37385.4	XP_050703916.1	41	18	1	35	139	9	39	85	89	108	47	15	27
Cluster-37385.5	XP_050703916.1	46	37	4	32	123	51	62	127	309	298	76	17	69
Cluster-37386.0	KAF2356455.1	954	365	3619	286	250	275	169	1890	664	733	1630	64	759
Cluster-37392.0	XP_018025592.1	48	69	51	89	82	73	66	60	96	69	83	71	91
Cluster-37396.7	KAF2360616.1	72	58	135	61	52	23	48	105	113	73	101	42	130
Cluster-37397.0	XP_042861971.1	209	479	450	319	449	459	685	394	575	425	318	334	471
Cluster-37400.1	XP_018012323.1	352	383	719	209	276	131	178	461	309	267	397	187	435
Cluster-37403.1	KAF2359674.1	125	131	65	80	79	93	34	98	151	139	111	113	108
Cluster-37403.2	KAF2359674.1	151	191	188	156	206	118	268	115	206	236	188	166	192
Cluster-37405.0	XP_018009257.1	29	68	24	63	40	45	32	26	56	35	64	37	72
Cluster-37408.0	XP_018023174.1	127	108	1212	0	21	1	76	0	53	141	1	6	4
Cluster-37408.1	XP_018023174.1	259	183	2622	0	14	3	43	0	88	122	1	4	7
Cluster-37408.2	GBM30778.1	122	96	1606	0	2	0	18	0	30	17	0	1	14
Cluster-37408.2	XP_018023174.1	122	96	1606	0	2	0	18	0	30	17	0	1	14
Cluster-37408.3	GBM30778.1	344	115	2779	3	58	5	88	3	135	213	5	28	11
Cluster-37408.3	XP_018023174.1	344	115	2779	3	58	5	88	3	135	213	5	28	11
Cluster-37408.4	XP_018023174.1	149	34	1426	0	0	0	8	0	28	8	1	1	1
Cluster-37408.5	GBM30778.1	254	138	3013	1	2	0	15	0	59	43	1	5	9
Cluster-37408.5	XP_018023174.1	254	138	3013	1	2	0	15	0	59	43	1	5	9
Cluster-37408.6	XP_018023174.1	409	296	2980	4	145	14	356	3	273	599	10	75	33
Cluster-37408.7	XP_018023174.1	39	34	539	0	1	0	2	0	23	5	0	0	1
Cluster-37408.8	XP_018023174.1	103	94	1448	0	1	0	9	0	61	1	1	0	3
Cluster-37408.9	XP_018023174.1	1335	930	8537	2	37	5	72	3	231	161	11	16	48
Cluster-37408.10	XP_018023174.1	1660	1275	12347	2	3	0	54	0	261	2	5	3	41
Cluster-37408.11	XP_018023174.1	81	67	1919	0	0	0	2	0	4	0	0	1	6
Cluster-37409.2	XP_045115180.1	209	243	224	285	298	150	510	216	398	343	132	136	249
Cluster-37409.3	XP_045115180.1	244	274	229	300	307	153	554	283	472	530	178	154	299
Cluster-37411.1	KAF2360617.1	2	2	4	2	0	2	1	5	1	5	10	0	6
Cluster-37416.1	XP_018012918.1	15	18	12	17	13	25	18	13	30	22	9	20	22
Cluster-37416.6	XP_018012918.1	31	40	13	17	20	27	23	17	78	19	57	102	44
Cluster-37423.7	KAF2359070.1	75	115	92	84	163	115	133	128	191	108	165	114	172
Cluster-37434.0	KAF2365941.1	14	2	0	1	0	0	0	3	3	5	7	3	37
Cluster-37442.0	KAF2354990.1	136	210	137	204	199	159	218	197	237	140	219	200	216
Cluster-37443.1	XP_018014300.1	7	4	1	5	9	9	4	15	3	3	12	8	10
Cluster-37443.2	XP_027219215.1	4	2	1	1	0	0	0	7	1	4	7	7	2
Cluster-37443.3	XP_018014301.1	7	17	18	37	8	4	6	8	14	21	16	32	9
Cluster-37443.4	XP_018014300.1	10	22	12	24	14	6	17	3	23	8	24	11	55
Cluster-37444.1	KAF2350997.1	143	172	174	120	137	127	187	171	212	155	207	236	215
Cluster-37445.0	KAF2357612.1	531	518	688	245	676	391	549	616	1820	1816	492	186	824
Cluster-37445.1	KAF2357612.1	391	565	574	257	888	418	781	885	1381	1311	575	284	1280
Cluster-37445.2	XP_027219428.1	49	75	24	62	56	94	63	86	101	88	53	56	127
Cluster-37448.3	KAF2359464.1	66	93	70	118	144	88	193	61	105	94	81	58	199
Cluster-37448.4	KAF2359464.1	20	30	27	25	110	113	117	35	77	66	42	41	173
Cluster-37448.6	KAF2359464.1	40	35	23	37	110	160	183	48	118	105	33	37	273
Cluster-37449.4	XP_018007586.1	144	198	77	222	142	118	64	152	148	141	191	118	129
Cluster-37457.2	XP_027230946.1	1	4	0	2	0	34	5	15	37	1	4	3	2
Cluster-37457.3	XP_027230946.1	7	129	6	103	8	8	22	99	18	15	49	31	45
Cluster-37457.6	XP_027230946.1	0	0	0	2	0	1	3	0	12	1	0	1	0
Cluster-37464.0	AEV91685.1	22987	32940	19654	51925	32381	37728	34473	24076	19229	25234	19534	14309	12572
Cluster-37472.0	XP_018016626.1	18	4	12	5	4	9	7	27	12	11	5	9	9
Cluster-37474.0	KAF2364317.1	130	199	153	178	221	300	200	206	141	150	143	139	264
Cluster-37475.0	KAG7172390.1	158	174	67	340	356	141	577	58	39	65	330	148	156
Cluster-37475.1	XP_018019816.1	130	310	174	478	850	329	1287	121	124	40	675	422	412
Cluster-37475.2	XP_047482312.1	323	806	231	920	1201	147	1939	395	236	100	1203	710	545
Cluster-37475.3	XP_047482312.1	199	613	181	585	776	71	1273	356	178	64	805	555	306
Cluster-37475.4	XP_018019814.1	311	467	233	284	441	69	686	254	194	105	616	445	421
Cluster-37475.5	KAG0726038.1	15	0	0	0	0	3	0	4	4	3	0	12	11
Cluster-37475.9	XP_047482312.1	215	377	136	682	789	393	1219	126	66	59	834	376	319
Cluster-37492.1	KAG0720357.1	11	17	16	16	7	20	9	35	20	13	20	29	26
Cluster-37494.2	KAF2360848.1	124	62	225	48	39	17	22	129	145	134	56	129	86
Cluster-37494.3	KAF2360848.1	34	40	162	70	23	23	7	50	113	57	32	134	95
Cluster-37494.4	KAF2360848.1	131	54	470	39	44	36	28	100	121	103	73	126	129
Cluster-37496.0	XP_018023007.1	251	404	346	441	331	283	424	347	342	268	392	345	433
Cluster-37502.0	XP_018025752.1	58	79	39	67	105	59	95	61	83	93	140	63	126
Cluster-37504.0	XP_055710349.1	1	6	3	8	3	9	1	2	7	0	14	24	8
Cluster-37508.0	KAF2364206.1	2	31	0	7	26	5	24	8	0	0	14	22	10
Cluster-37508.1	KAF2364206.1	3	99	0	11	72	6	3	37	2	0	33	124	9
Cluster-37510.0	XP_047736608.1	359	440	366	354	1012	1304	618	504	1072	1037	565	637	850
Cluster-37510.1	XP_047736608.1	33	76	39	42	188	197	106	68	115	86	47	50	131
Cluster-37515.0	KAA0203707.1	146	540	929	21	25	19	95	35	2347	56	151	92	719
Cluster-37515.1	KAF2363490.1	1	4	6	0	0	0	0	1	9	0	4	2	22
Cluster-37517.0	KAF2356687.1	112	199	51	186	455	291	333	249	487	626	182	206	219
Cluster-37517.1	KAF2356687.1	233	379	24	119	941	466	546	529	912	983	397	111	575
Cluster-37517.3	XP_027217591.1	359	537	92	231	1874	1270	1499	773	1348	1642	575	190	1746
Cluster-37517.5	KAF2356687.1	217	479	191	708	850	802	1135	319	1077	1319	636	856	208
Cluster-37517.7	XP_027217591.1	366	881	380	1279	1322	1555	1599	477	1618	1649	1033	1379	346
Cluster-37517.8	KAF2356687.1	119	121	74	72	802	411	153	208	334	323	191	100	257
Cluster-37517.9	XP_027217591.1	150	141	99	38	1068	424	148	203	336	338	225	65	321
Cluster-37520.0	XP_018026739.1	159	390	187	454	158	225	180	274	265	228	269	293	239
Cluster-37520.1	XP_018026739.1	211	290	75	299	217	179	148	424	184	206	170	198	245
Cluster-37520.3	XP_018026739.1	174	210	105	120	234	134	182	380	131	112	152	138	178
Cluster-37520.4	XP_018026739.1	246	606	333	572	252	418	221	682	440	393	435	450	478
Cluster-37525.0	KAF2367230.1	9	14	8	4	5	8	2	17	15	15	22	12	14
Cluster-37529.2	XP_018018769.1	132	81	53	81	112	91	82	293	234	196	127	178	120
Cluster-37531.0	KAF2361980.1	15	2	42	0	0	0	0	0	66	0	28	55	62
Cluster-37531.1	XP_043188115.1	25	6	140	0	0	0	0	0	112	0	18	47	62
Cluster-37531.5	XP_037776880.1	17	33	113	2	0	0	2	2	630	1	136	103	173
Cluster-37533.0	KAF2368556.1	7	22	44	29	6	33	4	21	180	6	134	2055	126
Cluster-37533.1	KAF2368556.1	8	32	66	27	20	42	6	40	886	15	568	2809	537
Cluster-37538.1	KAF2364639.1	0	4	1	2	2	2	3	3	7	27	1	0	2
Cluster-37538.2	KAF2364639.1	28	32	39	39	59	57	69	41	35	44	37	44	52
Cluster-37544.4	XP_018022505.1	255	376	308	350	482	497	469	463	570	561	458	176	274
Cluster-37544.5	XP_018022505.1	39	39	33	24	21	34	17	71	99	87	48	36	42
Cluster-37544.6	XP_018022505.1	63	69	49	38	45	69	28	112	90	55	79	70	132
Cluster-37546.0	XP_053629449.1	134	186	85	237	240	120	375	236	213	289	224	83	268
Cluster-37552.0	XP_018020235.1	104	183	49	458	61	127	4	327	163	24	517	334	116
Cluster-37552.2	XP_018020235.1	100	313	128	374	161	198	14	304	141	37	512	406	38
Cluster-37552.4	XP_018020235.1	17	204	8	107	6	21	2	22	14	11	113	76	195
Cluster-37552.5	XP_018020235.1	18	304	41	111	6	14	2	79	40	11	123	266	591
Cluster-37552.6	XP_018020235.1	24	662	31	188	7	9	3	22	27	27	296	49	583
Cluster-37552.7	XP_018020235.1	32	162	52	62	13	30	3	104	43	10	176	242	237
Cluster-37552.8	XP_018020235.1	23	201	25	75	7	42	1	73	19	8	169	72	81
Cluster-37553.0	KAF2366992.1	84	92	111	84	121	128	101	82	142	111	112	130	115
Cluster-37555.1	XP_050705667.1	7	78	6	99	202	121	388	63	20	12	43	16	189
Cluster-37557.0	XP_018022344.1	1	1	6	0	1	0	0	4	0	4	9	0	1
Cluster-37557.1	TMW45616.1	0	0	8	0	0	0	3	2	0	0	1	0	4
Cluster-37561.0	KAF2353390.1	189	748	300	1392	398	498	736	441	210	187	824	669	923
Cluster-37561.1	KAF2353390.1	134	602	238	1230	254	324	364	227	192	180	552	461	744
Cluster-37561.2	KAA0192448.1	238	697	339	872	366	561	527	244	279	185	715	550	502
Cluster-37561.3	KAF2353390.1	294	1066	482	1500	668	843	1030	506	361	294	1210	886	924
Cluster-37567.1	KAJ8912960.1	301	374	679	664	609	1027	1097	327	420	610	552	423	441
Cluster-37569.0	XP_018007877.1	175	74	408	94	192	40	168	281	226	158	63	112	169
Cluster-37569.4	XP_018007877.1	74	43	203	24	73	17	22	102	48	86	60	88	67
Cluster-37569.5	XP_018007877.1	102	51	199	64	102	14	95	175	91	110	43	99	94
Cluster-37569.7	XP_018007877.1	58	30	135	16	51	20	36	102	114	134	23	31	49
Cluster-37569.10	XP_018007877.1	570	344	1116	631	804	210	1458	784	636	515	115	447	473
Cluster-37576.4	XP_047739523.1	311	283	484	244	353	341	260	322	404	410	314	286	331
Cluster-37576.8	XP_047739523.1	53	12	69	12	5	1	9	47	28	26	42	18	50
Cluster-37577.0	KAF2367483.1	93	182	91	223	95	149	155	95	208	246	181	116	150
Cluster-37577.1	XP_018015721.1	195	319	194	386	317	482	433	191	227	151	268	190	347
Cluster-37577.2	XP_018015721.1	199	374	113	559	214	301	332	218	160	134	381	302	296
Cluster-37596.0	XP_018014714.1	843	559	547	426	529	358	433	773	654	511	432	650	572
Cluster-37596.5	XP_018014714.1	1071	601	556	540	496	341	404	953	1188	1053	329	591	653
Cluster-37596.6	XP_018014714.1	434	311	275	233	485	116	593	791	501	223	230	221	419
Cluster-37596.7	XP_018014714.1	458	573	416	373	458	225	340	683	357	271	1031	572	666
Cluster-37596.8	XP_018014714.1	337	406	725	327	305	199	215	928	213	137	379	494	449
Cluster-37596.9	XP_018014714.1	435	251	216	169	258	132	351	452	212	203	180	145	171
Cluster-37601.0	XP_018019010.1	8	12	15	6	2	4	1	17	25	33	34	22	13
Cluster-37607.1	RXG71033.1	351	516	410	744	571	619	698	387	465	519	442	442	600
Cluster-37622.11	KAF2352421.1	113	71	63	25	36	10	20	113	121	74	118	88	179
Cluster-37622.18	KAF2352421.1	63	51	102	21	29	9	20	96	102	85	125	60	146
Cluster-37623.0	XP_018014512.1	38	31	36	34	59	83	56	51	68	44	29	61	46
Cluster-37627.1	KAH9628134.1	57	186	57	187	61	63	59	67	67	41	129	50	79
Cluster-37630.0	XP_018015571.1	31	34	39	48	35	53	18	52	43	51	48	38	50
Cluster-37632.0	KAF2367873.1	264	390	344	421	413	381	421	294	373	325	371	388	381
Cluster-37634.6	KAF2354277.1	24	20	33	20	9	17	8	23	34	23	58	6	58
Cluster-37634.7	KAF2354277.1	16	17	42	10	11	9	2	28	36	16	45	5	57
Cluster-37634.9	CAD7463124.1	1	0	12	1	5	2	1	19	11	2	4	5	15
Cluster-37636.0	XP_047738310.1	7	7	9	0	1	0	0	18	11	10	8	15	22
Cluster-37636.1	KAG7171133.1	0	0	2	0	0	0	0	3	5	1	6	2	2
Cluster-37641.0	XP_018013305.1	6	28	11	20	6	28	8	25	14	14	11	14	10
Cluster-37644.0	CAB3510139.1	3	0	4	1	0	0	0	4	3	0	1	0	3
Cluster-37644.1	XP_027218195.1	3	3	6	1	0	0	0	12	2	8	8	0	6
Cluster-37647.2	XP_042225999.1	14	30	28	4	6	5	2	1	616	10	139	16	234
Cluster-37648.0	NP_001040234.1	2445	2261	5672	2859	1839	2164	2242	2611	2728	2618	2624	2407	2795
Cluster-37648.0	CFW94151.1	2445	2261	5672	2859	1839	2164	2242	2611	2728	2618	2624	2407	2795
Cluster-37648.3	CFW94151.1	2461	2774	5318	2804	2751	2593	3259	2620	2950	2720	2902	2700	2912
Cluster-37648.3	NP_001040234.1	2461	2774	5318	2804	2751	2593	3259	2620	2950	2720	2902	2700	2912
Cluster-37648.4	NP_001040234.1	2435	2120	4776	2489	1929	2300	2393	2416	2536	2617	2690	2155	2667
Cluster-37648.4	CFW94151.1	2435	2120	4776	2489	1929	2300	2393	2416	2536	2617	2690	2155	2667
Cluster-37652.0	KAF7269719.1	4	2	14	5	6	10	1	16	5	5	7	3	4
Cluster-37652.1	KAF7269719.1	4	6	8	10	11	6	5	16	14	8	8	10	4
Cluster-37652.2	XP_019773536.2	12	10	9	10	27	22	8	29	14	12	12	15	15
Cluster-37654.0	KAF2355572.1	718	714	1587	429	680	492	1161	752	1616	1927	268	307	885
Cluster-37656.1	XP_018009309.1	86	99	81	99	101	154	99	100	103	92	79	131	138
Cluster-37657.0	XP_012252437.1	51	35	0	26	6	16	0	3	19	0	3	0	6
Cluster-37689.0	GFQ96909.1	1	0	0	0	0	0	0	2	0	3	2	1	7
Cluster-37692.0	XP_018027772.1	75	73	47	64	368	128	521	77	310	290	119	56	121
Cluster-37692.0	XP_018009037.1	75	73	47	64	368	128	521	77	310	290	119	56	121
Cluster-37692.0	KAI5716048.1	75	73	47	64	368	128	521	77	310	290	119	56	121
Cluster-37692.1	XP_018027772.1	74	131	15	156	507	121	751	69	354	364	215	78	237
Cluster-37692.3	XP_018009037.1	46	15	23	29	150	35	136	30	122	106	12	46	39
Cluster-37692.3	KAI5716048.1	46	15	23	29	150	35	136	30	122	106	12	46	39
Cluster-37692.4	XP_018027772.1	34	54	11	96	316	145	551	40	225	232	119	45	133
Cluster-37692.7	XP_018009037.1	911	972	996	1054	941	721	839	1060	975	756	962	756	622
Cluster-37692.7	KAI5716048.1	911	972	996	1054	941	721	839	1060	975	756	962	756	622
Cluster-37693.0	XP_045124906.1	1	1	6	0	1	2	0	1	12	6	1	2	1
Cluster-37694.10	KAA0200408.1	884	1236	288	1848	1337	1477	1368	1438	1006	865	2480	726	1488
Cluster-37694.13	XP_018016813.1	2233	7814	2910	10897	7315	3255	7038	5045	3336	3050	9382	7489	8921
Cluster-37694.14	XP_018016813.1	4114	12187	5680	16741	10347	5746	10628	7086	5444	5254	15884	13978	13442
Cluster-37694.16	XP_018016813.1	1134	5104	1518	6509	5150	1898	5358	2997	2147	1503	5967	4410	5587
Cluster-37694.17	XP_018016813.1	5788	20570	8164	27066	17969	8481	17676	11645	9019	7794	25619	20714	22267
Cluster-37694.36	ROT72625.1	132	106	163	142	159	156	141	118	175	162	112	118	120
Cluster-37694.46	KAA0200408.1	118	156	46	185	251	93	462	163	208	199	146	223	202
Cluster-37709.0	XP_018024482.1	208	145	68	94	91	219	116	201	289	240	249	134	188
Cluster-37709.1	XP_018024482.1	41	54	60	61	31	439	56	100	199	227	118	37	75
Cluster-37713.8	XP_018016078.1	63	39	0	85	14	16	24	68	63	67	151	28	49
Cluster-37713.9	XP_018016078.1	29	58	12	42	172	126	75	212	68	120	154	150	157
Cluster-37714.0	ROT71235.1	2	0	0	0	0	0	0	0	5	0	1	4	0
Cluster-37725.0	KMQ93062.1	39	90	46	99	87	157	93	35	95	67	47	62	153
Cluster-37725.1	KPM10368.1	32	140	50	127	108	165	61	87	116	70	63	36	136
Cluster-37725.2	KAF2361483.1	480	791	422	806	1212	1989	1492	440	743	647	826	612	1595
Cluster-37732.1	RXG72457.1	3	1	0	2	4	1	5	0	1	1	2	11	1
Cluster-37734.0	KAF2367259.1	69	199	164	111	272	99	206	140	148	138	100	136	181
Cluster-37734.3	KAF2367259.1	147	155	126	152	124	168	163	138	225	225	194	167	204
Cluster-37736.0	KAF2363261.1	3590	1554	18874	6	9	5	5	4	714	6	23	7	395
Cluster-37736.2	KAF2363261.1	4702	1899	30918	10	19	9	3	3	1062	12	57	29	795
Cluster-37738.0	RWS28050.1	54	191	6	252	38	23	51	11	15	17	35	28	22
Cluster-37738.1	RWS28050.1	19	209	15	316	148	32	209	4	22	55	50	18	29
Cluster-37749.0	XP_047739188.1	561	633	1621	212	282	162	235	671	673	480	648	182	732
Cluster-37749.1	ASW35101.1	3860	3403	10114	1879	2467	2129	2095	2194	2907	2489	1962	1505	1863
Cluster-37749.2	ROT79857.1	3383	2851	9196	1777	2178	1948	1947	1805	2505	2217	1710	1410	1465
Cluster-37749.3	KAF2367086.1	4096	3594	10723	1903	2370	2130	2117	2558	3241	2761	2501	1664	2248
Cluster-37751.0	XP_018009899.1	115	386	122	460	238	417	382	429	217	129	422	250	515
Cluster-37751.1	XP_018009899.1	128	280	83	464	217	321	324	440	289	157	274	196	370
Cluster-37752.2	KAF2356101.1	28	29	20	37	24	26	12	61	76	59	71	47	45
Cluster-37752.5	KAF2356101.1	44	64	46	71	46	59	51	86	108	86	92	53	73
Cluster-37761.0	XP_018017992.1	69	158	140	187	100	132	110	123	177	151	273	235	254
Cluster-37761.1	XP_018017992.1	77	219	147	257	134	178	211	155	237	227	217	391	244
Cluster-37761.4	XP_018017992.1	173	205	131	226	129	124	141	200	281	216	273	363	215
Cluster-37763.0	PSN37226.1	1	1	0	0	0	0	0	0	0	4	1	0	3
Cluster-37774.0	XP_018011321.1	2	1	0	0	0	2	2	1	1	0	2	0	0
Cluster-37774.1	XP_018011321.1	0	0	0	2	0	0	2	0	1	0	3	0	3
Cluster-37775.0	XP_018020916.1	67	138	80	125	133	139	120	87	117	141	106	130	153
Cluster-37778.2	XP_018014812.1	4	6	0	2	2	13	9	7	4	2	9	1	7
Cluster-37786.0	KAI1291830.1	11	1	0	2	9	2	0	0	9	0	7	0	4
Cluster-37786.1	KAJ8953650.1	6	0	0	3	2	4	0	0	1	0	2	0	0
Cluster-37789.0	XP_018014286.1	32	8	13	12	14	21	14	34	43	66	40	21	92
Cluster-37789.1	XP_018014286.1	14	13	18	27	24	24	25	16	15	45	22	14	39
Cluster-37798.0	XP_055389109.1	1	10	0	7	11	0	9	0	2	6	0	3	0
Cluster-37803.0	KAF2366808.1	1208	1461	1293	1385	1265	1008	1017	1333	1446	1190	1074	978	1291
Cluster-37805.1	KAF2368902.1	9	68	1016	167	22	15	14	8	101	8	155	12643	364
Cluster-37805.2	XP_045139021.1	5	87	1170	164	42	16	10	16	248	4	254	11463	165
Cluster-37806.0	XP_018017996.1	866	815	408	1055	1467	1552	1650	835	1320	1469	806	611	1112
Cluster-37806.0	XP_018018007.1	866	815	408	1055	1467	1552	1650	835	1320	1469	806	611	1112
Cluster-37806.1	XP_018018007.1	117	73	72	41	108	138	126	82	134	158	99	109	70
Cluster-37806.2	XP_018018007.1	82	130	92	61	88	99	121	134	88	89	78	48	130
Cluster-37806.3	XP_018017996.1	576	907	361	1169	1308	1432	1869	1058	990	1126	912	569	1407
Cluster-37806.3	XP_018018007.1	576	907	361	1169	1308	1432	1869	1058	990	1126	912	569	1407
Cluster-37806.4	XP_018017996.1	413	1035	377	1134	1462	1687	2521	807	734	759	980	544	936
Cluster-37807.0	KAF2363280.1	656	864	821	745	1046	806	996	988	1075	1011	822	629	1148
Cluster-37807.1	KAF2363280.1	1073	1512	1380	1422	1625	1621	2155	1485	1753	1896	1253	1078	1664
Cluster-37811.8	KAF2348311.1	190	183	366	266	193	106	242	252	192	147	179	201	205
Cluster-37817.0	XP_047738624.1	29	36	17	25	20	12	23	48	56	22	38	14	36
Cluster-37824.0	XP_042238230.1	52	53	38	123	84	53	112	53	44	60	91	63	88
Cluster-37824.1	XP_042238230.1	93	155	35	222	138	93	107	93	163	146	121	145	76
Cluster-37824.2	XP_042238230.1	69	50	43	81	131	147	155	76	62	63	81	129	89
Cluster-37824.3	XP_042238230.1	41	44	47	61	102	128	90	47	51	47	109	100	137
Cluster-37824.4	XP_018025951.1	28	43	21	26	23	26	23	47	29	24	31	36	35
Cluster-37832.5	XP_018012580.1	141	161	120	113	151	221	212	317	179	127	254	424	288
Cluster-37837.0	CAI5845029.1	2	2	1	0	0	0	0	0	2	3	2	0	5
Cluster-37837.1	XP_027229580.1	0	1	0	0	0	0	0	0	0	0	5	0	4
Cluster-37841.0	XP_045606531.1	3	0	0	0	0	0	0	3	3	3	1	2	0
Cluster-37846.0	GLH14441.1	4	5	3	5	15	9	12	19	6	4	6	5	4
Cluster-37848.0	XP_053990731.1	10	58	1	114	8	10	7	1	2	2	7	14	10
Cluster-37848.1	CAD7269619.1	0	0	0	9	0	0	0	0	0	0	0	1	0
Cluster-37855.1	XP_018009808.1	179	150	487	108	148	32	64	109	440	256	145	166	141
Cluster-37855.2	XP_018009808.1	318	388	177	328	333	93	111	333	1035	494	237	228	529
Cluster-37855.4	XP_018009808.1	45	36	32	35	34	18	15	29	204	84	34	25	50
Cluster-37855.5	XP_037788169.1	0	1	5	0	2	0	0	2	9	1	4	2	0
Cluster-37864.9	KAF2361747.1	61	158	89	146	67	124	77	188	125	150	96	40	143
Cluster-37864.10	KAF2361747.1	25	12	12	10	34	33	2	48	75	83	30	17	51
Cluster-37864.11	KAF2361747.1	73	115	68	111	57	138	57	171	152	168	100	58	187
Cluster-37867.0	KAF2356255.1	646	823	1668	748	396	517	560	438	996	219	449	468	513
Cluster-37867.1	KAF2356255.1	213	323	909	281	278	182	488	158	472	81	209	177	262
Cluster-37868.1	KAF2365009.1	396	457	557	497	407	534	415	406	453	369	479	281	448
